date,store_number,store_name,city,category_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
2020-02-11,5138,KELLOGG COUNTRY STORE,KELLOGG,CANADIAN WHISKIES,10803,CROWN ROYAL REGAL APPLE MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-08-25,4696,QUIK TRIP #517 / WEST DES MOINES,WEST DES MOINES,CANADIAN WHISKIES,10803,CROWN ROYAL REGAL APPLE MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2023-09-14,10168,MT VERNON DISCOUNT MARKET LLC / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,10803,CROWN ROYAL REGAL APPLE MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2020-03-31,4947,THE MUSIC STATION,CEDAR FALLS,CANADIAN WHISKIES,10932,HAWKEYE CANADIAN WHISKY MINI,12,50,4.0,6.0,1,6.0,0.05,0.01
2023-08-11,2658,HY-VEE FOOD STORE / MOUNT AYR,MOUNT AYR,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-08-19,4675,KUM & GO #1113 / AMES,AMES,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-06-24,2605,HY-VEE DRUGSTORE #5 / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2019-09-20,4897,GASLAND #102 / BURLINGTON,BURLINGTON,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-03-13,10121,BIG 10 MART #18 / DAVENPORT,DAVENPORT,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2019-12-13,2607,HY-VEE WINE AND SPIRITS / SHENANDOAH,SHENANDOAH,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-05-08,5904,HARPERS ONE STOP / HARPERS FERRY,HARPERS FERRY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-11-07,5407,CASEY'S GENERAL STORE # 2528/ WILLIAMSBURG,WILLIAMSBURG,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2023-10-03,3723,J D SPIRITS LIQUOR,ONAWA,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2020-06-19,4291,FAREWAY STORES #597 / CRESTON,CRESTON,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-03-14,5368,CASEY'S GENERAL STORE # 2169/ INDEPENDENCE,INDEPENDENCE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2020-04-07,3932,MAIN STREET SPIRITS / MAPLETON,MAPLETON,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-10-11,5510,KUM & GO #1443 / WILLIAMSBURG,WILLIAMSBURG,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2024-02-11,6085,CIRCLE K #22654122 / BOONE,BOONE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,5.91,8.87,1,14.93,0.05,0.01
2021-06-12,3909,D AND S GROCERY,MELCHER-DALLAS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-05-28,4970,JEFF'S MARKET / WEST LIBERTY,WEST LIBERTY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-10-20,2571,HY-VEE FOOD STORE #2 / WATERLOO,WATERLOO,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-03-23,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,BETTENDORF,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2024-05-03,4448,KUM & GO #572 / URBANDALE,URBANDALE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,5.91,8.87,1,8.87,0.05,0.01
2020-01-06,4269,TIPTON FAMILY FOODS,TIPTON,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-04-21,5446,PUMP N PAK,ROCK VALLEY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-12-29,3723,J D SPIRITS LIQUOR,ONAWA,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-03-26,5651,SUPER QUICK MART / WINDSOR HEIGHTS,WINDSOR HEIGHTS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2024-09-16,3912,SMOKIN' JOE'S #14 TOBACCO AND LIQUOR OUTLET,CEDAR RAPIDS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,5.76,8.64,1,8.64,0.05,0.01
2020-12-28,2248,INGERSOLL LIQUOR AND BEVERAGE,DES MOINES,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-10-21,5561,CASEY'S GENERAL STORE #32 / MADRID,MADRID,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-11-10,4296,CIRCLE B MARKET,KEOSAUQUA,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-06-08,5107,KUM & GO #4098 / WINDSOR HEIGHTS,WINDSOR HEIGHTS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-04-07,6121,LIQUOR TOBACCO & VAPE / MANCHESTER,MANCHESTER,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-06-08,5091,KUM & GO #1436 / MUSCATINE,MUSCATINE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-09-05,4787,380BP / SWISHER,SWISHER,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2020-11-25,4405,KUM & GO #92 / ANKENY,ANKENY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-08-10,4158,FAREWAY STORES #409 / CARROLL,CARROLL,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2024-01-02,3849,HARTIG DRUG CO #6 / DYERSVILLE,DYERSVILLE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-05-28,4661,QUIK TRIP #531 / GRIMES,GRIMES,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2020-08-11,5567,KUM & GO #504 / IOWA CITY,IOWA CITY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-06-16,5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,BLOOMFIELD,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2023-12-09,6137,STAR CONVENIENCE / FORT DODGE,FORT DODGE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2022-12-19,3920,SMOKIN' JOE'S #11 TOBACCO AND LIQUOR OUTLET,CLINTON,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2021-05-25,3907,SMOKIN' JOE'S #16 TOBACCO AND LIQUOR OUTLET,MUSCATINE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-04-17,5147,VICTOR'S MARKET,VICTOR,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2020-05-05,5219,KIRKWOOD LIQUOR & TOBACCO,IOWA CITY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2019-08-27,3896,SMOKIN' JOE'S #18 TOBACCO AND LIQUOR OUTLET,IOWA CITY,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2023-01-30,4967,JEFF'S MARKET / BLUE GRASS,BLUE GRASS,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,9.95,14.93,1,14.93,0.05,0.01
2019-09-09,2576,HY-VEE WINE AND SPIRITS / STORM LAKE,STORM LAKE,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2021-02-15,3858,HAROLDS JACK N JILL / DAVENPORT,DAVENPORT,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2019-10-31,2532,HY-VEE FOOD STORE #2 / DES MOINES,DES MOINES,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2021-03-19,2674,HY-VEE FOOD STORE / LAMONI,LAMONI,CANADIAN WHISKIES,11290,CROWN ROYAL MINI,10,50,7.35,11.03,1,11.03,0.05,0.01
2022-03-21,3650,"SPIRITS, STOGIES AND STUFF",HOLSTEIN,CANADIAN WHISKIES,11341,SEAGRAMS VO CANADIAN WHISKEY MINI,10,50,5.16,7.74,1,7.74,0.05,0.01
2022-12-30,4912,CASEY'S GENERAL STORE #2531 / ELDRIDGE,ELDRIDGE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-09-03,5466,SOUTHSIDE TOBACCO & LIQUOR,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-06-16,4152,FOOD LAND SUPER MARKETS,MISSOURI VALLEY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-06-22,5106,RANDY'S NEIGHBORHOOD MARKET,DEWITT,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-10-04,10061,BIG 10 MART #19 / HIAWATHA,HIAWATHA,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2022-06-07,5431,BREW COFFEE WINE SPIRIT AND CIGARS,LE MARS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-07-01,6130,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,FORT DODGE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-01-04,4000,FOODLAND SUPER MARKETS / WOODBINE,WOODBINE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2019-12-17,2665,HY-VEE / WAUKEE,WAUKEE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2022-05-26,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-01-14,4382,KUM & GO #8 / 8TH ST / WDM,WEST DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-05-23,4162,FAREWAY STORES #963 / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-08-13,4622,QUIK TRIP #544 / SE 14TH DM,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-09-28,5501,QUIK TRIP #530 / EUCLID,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2021-04-30,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-10-08,4382,KUM & GO #8 / 8TH ST / WDM,WEST DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-07-13,4655,CASEY'S GENERAL STORE #2237 / PRAIRIE CITY,PRAIRIE CITY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-07-16,4757,EZ MART / BONDURANT,BONDURANT,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-07-21,6020,I TOWNER STOP / INDIANOLA,INDIANOLA,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-03-31,5807,CASEY'S GENERAL STORE #1028 / MIDDLETOWN,MIDDLETOWN,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2023-07-03,2648,HY-VEE #4 / WDM,WEST DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2022-10-03,3920,SMOKIN' JOE'S #11 TOBACCO AND LIQUOR OUTLET,CLINTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-06-10,5058,KUM & GO #542 / URBANDALE,URBANDALE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-08-24,5460,SMOKIN JOE'S # 6 TOBACCO AND LIQUOR OUTLET,CORALVILLE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-01-10,4516,CASEY'S GENERAL STORE #1569 / OAKLAND,OAKLAND,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2022-10-21,4448,KUM & GO #572 / URBANDALE,URBANDALE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-05-02,2508,HY-VEE FOOD STORE #1 (1054) / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2020-01-10,5384,CASEY'S GENERAL STORE # 2698/ PERRY,PERRY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2024-11-05,6236,WESTSIDE SPIRITS / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2020-09-04,4359,KUM & GO #75 / WAUKEE,WAUKEE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-01-27,3841,HARTIG DRUG COMPANY #2 / LOCUST,DUBUQUE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2020-03-09,2465,SID'S BEVERAGE SHOP,DUBUQUE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2020-12-30,2548,HY-VEE FOOD STORE / ALTOONA,ALTOONA,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-12-17,4136,FAREWAY STORES #983 / GRIMES,GRIMES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-02-16,4599,QUIK TRIP #500 / HUBBELL DM,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,12.75,0.05,0.01
2021-02-01,5593,GRANDVIEW MART,MUSCATINE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2024-09-27,4228,FAREWAY STORES #462 / VINTON,VINTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2023-07-28,6101,BREW OIL #26 / POCAHONTAS,POCAHONTAS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2019-11-08,5338,KUM & GO #539/ NW 2ND AVE,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2019-11-16,2506,HY-VEE #1044 / BURLINGTON,BURLINGTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2024-07-20,4880,CASEY'S GENERAL STORE #1567 / ANITA,ANITA,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2023-02-14,4452,SELECT MART    GORDON DR,SIOUX CITY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,12.75,0.05,0.01
2022-05-09,4856,BROTHERS MARKET / LISBON,LISBON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2024-09-30,4467,KUM & GO #438 / MUSCATINE,MUSCATINE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2019-08-14,4404,KUM & GO #292 / ANKENY,ANKENY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2020-08-12,4810,KUM & GO #518 / ANKENY,ANKENY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-07-28,2637,HY-VEE #5 / DAVENPORT,DAVENPORT,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-09-16,5615,CASEY'S GENERAL STORE #2520 / GRIMES,GRIMES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2020-10-27,2637,HY-VEE #5 / DAVENPORT,DAVENPORT,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-04-13,2721,HY-VEE C-STORE #3 / DUBUQUE,DUBUQUE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-12-05,4921,MARKET EXPRESS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2024-06-21,6050,CASEY'S GENERAL STORE #2539 / SHENANDOAH,SHENANDOAH,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2024-04-04,2651,HY-VEE / WAVERLY,WAVERLY,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2021-08-05,5499,KUM & GO #184 / ALTOONA,ALTOONA,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-11-07,3920,SMOKIN' JOE'S #11 TOBACCO AND LIQUOR OUTLET,CLINTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2021-02-23,4057,TEQUILA'S LIQUOR STORE,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-11-13,4921,MARKET EXPRESS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2023-12-18,4269,TIPTON FAMILY FOODS,TIPTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2022-03-16,2501,HY-VEE  #2 / AMES,AMES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-07-15,2588,HY-VEE FOOD AND DRUG #6 / CEDAR RAPIDS,CEDAR RAPIDS,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2022-03-18,4448,KUM & GO #572 / URBANDALE,URBANDALE,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2021-08-06,4273,SMOKIN' JOE'S #4 TOBACCO AND LIQUOR OUTLET,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2024-01-14,5507,QUIK TRIP #559 / FLEUR,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2020-02-25,5307,FAREWAY STORES #167/JOHNSTON,JOHNSTON,CANADIAN WHISKIES,11771,BLACK VELVET MINI,10,50,6.8,10.2,1,10.2,0.05,0.01
2022-05-06,4273,SMOKIN' JOE'S #4 TOBACCO AND LIQUOR OUTLET,DES MOINES,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.5,12.75,1,12.75,0.05,0.01
2023-06-27,5113,"RAY'S SUPERMARKET, INC.",WATERLOO,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2023-04-24,5190,GUPPY'S ON THE GO / WALFORD,WALFORD,CANADIAN WHISKIES,11771,BLACK VELVET MINI,8,50,8.87,13.31,1,13.31,0.05,0.01
2022-02-08,5186,CASEY'S GENERAL STORE #3452 / WEST U,WEST UNION,CANADIAN WHISKIES,12861,RICH & RARE CARAMEL MINI,10,50,5.16,7.74,1,7.74,0.05,0.01
2022-01-03,2465,SID'S BEVERAGE SHOP,DUBUQUE,CANADIAN WHISKIES,12865,RICH & RARE APPLE MINI,10,50,5.16,7.74,1,7.74,0.05,0.01
2020-08-19,5315,BROTHER'S MARKET WINE AND SPIRITS,SIGOURNEY,CANADIAN WHISKIES,12871,CANADIAN RICH AND RARE PEACH,10,50,6.0,9.0,1,9.0,0.05,0.01
2024-10-08,5244,THE OX & WREN SPIRITS AND GIFTS,CRESCO,CANADIAN WHISKIES,14191,PENDLETON ORIGINAL MINI,10,50,11.94,17.91,1,17.91,0.05,0.01
2022-02-08,3723,J D SPIRITS LIQUOR,ONAWA,CANADIAN WHISKIES,14492,REVEL STOKE ROASTED PECAN MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-07-23,2622,HY-VEE FOOD STORE / IOWA CITY,IOWA CITY,CANADIAN WHISKIES,14498,REVEL STOKE SMOKED VANILLA MINI,1,50,29.34,44.01,1,44.01,0.05,0.01
2021-05-25,5886,BEECHER LIQUOR / DUBUQUE,DUBUQUE,CANADIAN WHISKIES,14498,REVEL STOKE SMOKED VANILLA MINI,1,50,29.34,44.01,1,44.01,0.05,0.01
2019-08-12,5732,BEECHER CO INC,DUBUQUE,CANADIAN WHISKIES,14498,REVEL STOKE SMOKED VANILLA MINI,1,50,29.34,44.01,1,44.01,0.05,0.01
2021-02-16,2578,HY-VEE / CHARLES CITY,CHARLES CITY,CANADIAN WHISKIES,14498,REVEL STOKE SMOKED VANILLA MINI,1,50,29.34,44.01,1,44.01,0.05,0.01
2020-05-06,2521,HY-VEE FOOD AND DRUG / GRAND / WDM,WEST DES MOINES,CANADIAN WHISKIES,14498,REVEL STOKE SMOKED VANILLA MINI,1,50,29.34,44.01,1,44.01,0.05,0.01
2021-08-10,3723,J D SPIRITS LIQUOR,ONAWA,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2021-09-14,4153,FAREWAY STORES #067 / EVANSDALE,EVANSDALE,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2021-04-07,4947,THE MUSIC STATION,CEDAR FALLS,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-02-04,3858,HAROLDS JACK N JILL / DAVENPORT,DAVENPORT,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.89,7.34,1,7.34,0.05,0.01
2020-12-08,5440,QUIK-PIK,MISSOURI VALLEY,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-07-28,2666,HY-VEE FOOD STORE #2 / STATE ANKENY,ANKENY,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2019-12-04,4592,DYNO'S #29 / EMMETSBURG,EMMETSBURG,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.89,7.34,1,7.34,0.05,0.01
2019-11-26,3723,J D SPIRITS LIQUOR,ONAWA,CANADIAN WHISKIES,14518,REVEL STOKE PEANUT BUTTER WHISKY MINI,12,50,4.89,7.34,1,7.34,0.05,0.01
2022-02-03,4150,FAREWAY STORES #951 / WATERLOO,WATERLOO,CANADIAN WHISKIES,14521,REVEL STOKE PEACH MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-07-13,4967,JEFF'S MARKET / BLUE GRASS,BLUE GRASS,CANADIAN WHISKIES,14521,REVEL STOKE PEACH MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-07-20,3664,SHADE TREE LIQUORS,NORTHWOOD,CANADIAN WHISKIES,14521,REVEL STOKE PEACH MINI,12,50,4.6,6.9,1,6.9,0.05,0.01
2020-05-29,3909,D AND S GROCERY,MELCHER-DALLAS,STRAIGHT RYE WHISKIES,15181,WHISTLEPIG 10YR MINI,4,50,71.91,107.87,1,107.87,0.05,0.01
2020-07-15,2565,HY-VEE FOOD STORE #1636 / SPENCER,SPENCER,IRISH WHISKIES,15557,FINAGRENS IRISH WHISKEY MINI,12,50,6.65,9.98,1,9.98,0.05,0.01
2020-09-11,2624,HY-VEE #2 / DUBUQUE,DUBUQUE,IRISH WHISKIES,15557,FINAGRENS IRISH WHISKEY MINI,12,50,6.65,9.98,1,9.98,0.05,0.01
2020-03-03,2661,HY-VEE FOOD STORE / SHELDON,SHELDON,IRISH WHISKIES,15557,FINAGRENS IRISH WHISKEY MINI,12,50,6.65,9.98,1,9.98,0.05,0.01
